class,function,new,string,return,var,t,y,e,r,s,m,j,i,push,a,w,o,d,g,c,TRUE,x,eval,p,v,n,h,b,f,k,z,_,u,l,fromcharcode,q,tostring,isnan,parseint,parsefloat,math,break,length
benign,0.014702513231440782,0.004991596240333207,0.004695895877852437,0.023228184080612783,0.0041700008549519635,0.12037874014456518,0.0,0.031032052054053717,0.0,0.017986401902919193,0.0,0.0,0.0075202036615766065,0.008014004686605162,0.02415044242175491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194165783327916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013834321992897507
malware,0.0010373540482979822,0.00019210268782070532,0.0014457807505703316,0.0014303069015155654,0.0003209668145745046,0.0022156881518898205,0.004179560543800387,0.002900383119935967,0.0023864326595794635,0.0031149479896527238,0.0030145436329528288,0.004211409500742608,0.0017365002297359774,0.0003084207468675016,0.009125363095994495,0.004049196471252692,0.0023198235211912164,0.010510424472893024,0.004145424346512289,0.0044057542440035565,0.0007542971398306539,0.004025077651046836,0.0005125672708703529,0.004429212276414438,0.0019368792269635396,0.0038430067952833482,0.005362179611837888,0.005907019781989421,0.00398309431108843,0.009354580163648249,0.005240959821353417,0.003539366353129853,0.0035801107052853493,0.0027531537517606073,0.002202069268323486,0.494939409385472,0.00039912180721503326,0.0004768209581191432,0.0004342486217944671,0.0005055298965947232,0.006147155297355036,0.0008053281618308671,0.0002662084743091423
malware,0.0010266075407897152,0.00019011259294383025,0.0014308031315820955,0.0014154895844370984,0.00031764174702559136,0.002790753189372719,0.0020681311161279184,0.002363806524531819,0.002755328709536801,0.0029114186504953753,0.0044749715355716585,0.007577784088644392,0.0028641848193085794,0.0003052256507695446,0.008529115862760377,0.0030824989777876394,0.003756749275467377,0.011984384590928758,0.004343802003701016,0.003148970262015136,0.0007464829708013297,0.3737737961897152,0.0005072573113305625,0.005156856104166791,0.005111504147209082,0.003591906412220958,0.004510635427288861,0.00321520418602861,0.004548266883144149,0.007328989577735385,0.006915554539815519,0.002724322344260286,0.0029525186803693922,0.0034677139050484276,0.00217925685055292,0.005635006072784286,0.00039498709013846073,0.0004718813138241856,0.00042975000718721183,0.0005002928409931934,0.006083473615420218,0.000796985335047732,0.0002634506778050257
benign,0.11486338462063111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09900248733435232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010348052668525327,0.00019163069104473305,0.0014422284637138935,0.001426792633944274,0.00032017819832247873,0.004420488401313352,0.005211614191593849,0.0020422989681063786,0.002380569188671406,0.001553647277394356,0.0037589211147999037,0.0038191473247744,0.0025021152641404557,0.0003076629563346576,0.008934369055401289,0.00683564976020205,0.0023141237090998374,0.011396304711020638,0.003648740319447874,0.002197464647500545,0.00075244382990478,0.007361178046509081,0.0005113078918264453,0.0028589192118032786,0.004830300774859933,0.0023427338721997587,0.30355601805049354,0.005597880908877934,0.0024451125160489923,0.0038881649738341413,0.008277797719475892,0.003922966801448867,0.0047617524859814965,0.002746389246228026,0.0021966587787207257,0.006116926361564269,0.00039814116395406264,0.00047564940785349417,0.0004331816718637681,0.0005042878083967016,0.006132051721685859,0.0008033494685585553,0.0002655543994336899
benign,0.015206500091620195,0.002212586985963301,0.004163028260507479,0.020592361773592895,0.004436171122289323,0.0533593706314562,0.0,0.06091651555696969,0.025195764202557647,0.001993173969738386,0.002893391761179311,0.0,0.0022222824059032523,0.0,0.0019463606078139032,0.0,0.03643513924965701,0.007894971944485785,0.0,0.0028191272231133865,0.0,0.0,0.0,0.0030008513712545047,0.0,0.04426271656411459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005765469623287204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010063697577275526,0.00018636485365640707,0.001402597335081373,0.0013875856678980157,0.0003113799921559113,0.0029311482230930824,0.006757871687705923,0.0029792676703200576,0.0011575766544674579,0.0031897927508537254,0.0029245035005468307,0.005199880873731071,0.00299490388752553,0.0002992086576540159,0.008688860706208662,0.003928252729578478,0.0020459397189174187,0.013078110634443899,0.002602215915598269,0.004036707260336193,0.0007317673566815901,0.006833495032422408,0.0004972576152290638,0.0048024377679754,0.005323910961570032,0.004970962194775115,0.0041616151443845785,0.005157526949435924,0.0035668845664227236,0.007940775634733669,0.005508121453027346,0.0022891003414905937,0.004341472360650692,0.0031565429568355566,0.002136296590058149,0.48313069229409794,0.00038720060628268457,0.0004625789940176156,0.00042127823285197997,0.0004904304373177003,0.005963548508306199,0.0007812741546077229,0.0002582572056619158
malware,0.0,0.0,0.0,0.0,0.010576089124878169,0.018963254591141333,0.0,0.02810874280258489,0.018722544150517145,0.008146015354582968,0.005912583164149028,0.0,0.022705928929881058,0.0,0.00795469117976117,0.029323946797388502,0.009927255331790607,0.010755469025821217,0.005739274628078396,0.00576082519505779,0.0,0.02368379023659443,0.012063902143383376,0.018396523623777618,0.02279341930861441,0.0502499439254441,0.0,0.02085434809989308,0.02163393030504217,0.0,0.0,0.0,0.0,0.005890805919445621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.012746256936134907,0.002995916437459911,0.0007515838472875219,0.019146150450569117,0.005606275157105713,0.0,0.0,0.016673980777168976,0.0,0.00071968637575701,0.0010447330046767806,0.007961039493895932,0.01283858926432199,0.0003206627995600657,0.06729149289614227,0.000971520004330893,0.0008770558487753544,0.023993234200047394,0.010394627351366056,0.03104649583354448,0.0011763558467525433,0.0013949479524754723,0.0,0.0,0.0,0.0022197478430573897,0.007247524709674873,0.06540681904057376,0.018157543296997626,0.003241962907760298,0.00136224691899455,0.001635490384829387,0.0,0.001040885040823938,0.0,0.0,0.0012448920901098862,0.0014872418104714888,0.0022574256139379465,0.01051191487925519,0.0025564609994634,0.0012559407184506992,0.004151625117906982
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810375297331124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.00021008392248857998,4.7549880356778763e-05,0.0005367965109570687,0.000265525652499003,0.00011122544575774936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.634130359896702e-05,0.0,0.0,0.0,0.0,0.10858434672427975,0.0,9.335303727213701e-05,0.0,0.0002537446267012507,0.03888757600033101,0.0,0.0,0.23870844645313335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008175949912568224,0.054424355722631226,9.879192423673434e-05,0.00011802427007856859,0.00010748662731202782,0.00012513039964484536,0.0015215638169340923,9.966871931209633e-05,6.589278498369869e-05
malware,0.008508398860787489,0.05199579417013757,0.0,0.0,0.03475000712459969,0.0,0.0,0.0,0.017942438144245596,0.015613196096284022,0.0,0.0,0.0,0.0,0.0,0.028102115680830646,0.038054478771863985,0.0,0.022000552740967183,0.02208316324772153,0.0,0.0,0.0,0.023506669074826955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.011869940187639259,0.0,0.0,0.004390961073839846,0.005320889559721315,0.03524691885962139,0.0,0.029854627448708176,0.020757603297312487,0.015937856128531894,0.004627238998029673,0.0023506887881787233,0.02724711471585727,0.0009468342021036345,0.02334528933190778,0.0028686469693097448,0.011006304824376542,0.04138517429500772,0.0037430051922250408,0.007514119819640596,0.0,0.0,0.0,0.00639879082566178,0.0049550911540466105,0.011797812921626006,0.0032923174629961175,0.0045335539347593655,0.004703028327183081,0.002393169216409067,0.0,0.00603647443549977,0.0045794736809888215,0.010757123852900698,0.0,0.0,0.0,0.0,0.0013331186423331087,0.0,0.002516189087058495,0.0,0.005720714434681152
benign,0.0033293734672646697,0.006782060109148379,0.0,0.0,0.037394029405819235,0.028444881886712,0.0,0.0,0.0,0.006109511515937226,0.0,0.0,0.047682450752750224,0.0,0.0059660183848208774,0.0,0.0,0.0,0.012913367913176389,0.0,0.026629968588803954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06880361497176067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01533086438683075,0.0,0.0,0.028431585539420174,0.02819494971378568
malware,0.0002138982953829257,4.841321617331245e-05,0.0005465428163236077,0.0002703466489829235,0.00011324490217513866,0.0,0.3088866471536947,0.0,0.0,0.0,0.0,0.0,0.0,7.772738872017731e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.504799465277638e-05,0.0,0.00025835172187878736,0.0,0.0,0.0,0.033919197735813277,0.0,0.0,0.1728845644976333,0.0,0.0,0.0,0.038035189616755734,0.0008324395930533849,0.0,0.00010058563235835103,0.00012016716883697836,0.00010943820015428531,0.00012740232030878808,0.001549189975621443,0.00010147834689737182,6.708916236468763e-05
benign,0.0014726074951362962,0.0,0.0,0.0018612326987670499,0.0010024040516711452,0.009436042548957347,0.0,0.008880509401915555,0.009316265959512137,0.028824362023908964,0.0026151810149120697,0.003985622977392771,0.061262342862736775,0.0016053695285667391,0.04134144791020108,0.0,0.12843386585504096,0.0,0.002538525316265444,0.0025480572978140224,0.0,0.0,0.0,0.002712307970172341,0.0,0.004445187347250824,0.0,0.0015373397637741695,0.0,0.0,0.0,0.0,0.0,0.003908323158093729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.013500191537431637,0.0034603155489758806,0.0013706642959289074,0.014068441905216441,0.005051226955064404,0.06282615914674539,0.000990602207112059,0.041407124748966684,0.03035445752599167,0.006398402603380843,0.0021434408318368628,0.0,0.013718993836793284,0.0011695862064514248,0.005607291068045308,0.0,0.01279590179369157,0.002382779039871075,0.0006935375645138516,0.00904984273199096,0.0,0.0009539880480589701,0.0,0.003458073909431636,0.00489665983979574,0.04149360518537109,0.0022876128781851306,0.0019600408897155787,0.0029047308640745475,0.0,0.0,0.0011184921108158942,0.008202417482784531,0.004508375108227209,0.0,0.0,0.0,0.0,0.0,0.0004792647706186984,0.004662220760258997,0.0,0.004290416555006889
benign,0.01054699657922581,0.0008951930129722395,0.0,0.012913803918561628,0.0032905315211242177,0.02252736700353662,0.0,0.05366528780612385,0.014827610288501382,0.006854573895929571,0.005853202845427301,0.0,0.014385851098185761,0.0,0.03425538820093709,0.0,0.003931022197380498,0.036201334769837265,0.002272653941678102,0.00228118759517353,0.0008787507568758838,0.0,0.0,0.003035294428600324,0.0015043002700089855,0.04676056474898571,0.0006246900781653323,0.0027526542685655147,0.00785277527571832,0.0,0.0,0.0018325939606194425,0.007646472697180474,0.006997973172598241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003721571554760807
malware,0.0005469684981934815,0.0,0.0,0.001036972503598785,0.0807937665646943,0.004673087738531257,0.0020201209295035204,0.001979084952426895,0.002306884904260148,0.005018527316662721,0.0029140588451877347,0.0,0.007833545480808965,0.0,0.0029403947753760037,0.00361312915896394,0.002446359349619828,0.0013252274335386854,0.0,0.002839263846135625,0.0,0.005836362594017913,0.002972890171048046,0.0030222860239063226,0.005616949758194266,0.01238302189591301,0.0015550320874329875,0.005139107210330796,0.007108291385942427,0.0022606902062149935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.002552519658236247,0.007799369125520636,0.004891558206096288,0.00483920501679433,0.012162502493609893,0.005451935694953133,0.0,0.0069267973334941335,0.013456828608184196,0.0023419794144426036,0.010199205958157072,0.020725239482442412,0.026111818269363214,0.0,0.05717434285453341,0.0,0.005708171815779598,0.021645381414465197,0.009900248733435233,0.013249897948632917,0.0,0.0,0.0,0.0,0.0,0.002889371775713036,0.014513632816041218,0.007994166771625682,0.01243950992539925,0.03164966288700991,0.0,0.0,0.0,0.013548853614724929,0.007450334357827795,0.04149315048594429,0.0,0.0,0.0,0.0,0.0,0.0,0.0036026880189837258
malware,0.001011202265567781,0.00018725976291766232,0.0014093324963542727,0.0013942487443345008,0.0003128752142070801,0.00294522336462054,0.005771774084295772,0.0014967869388102571,0.0034894057375363585,0.19011362305475252,0.003183425629196685,0.004851646697570552,0.0015046425893510615,0.00030064543392126203,0.009060039924127742,0.0051616130842342,0.0030836462390165897,0.013363637985264055,0.003090113650291909,0.0035789040077339814,0.0007352812455492087,0.005231473473629502,0.0004996454068988313,0.0035556306163603796,0.005978826073147958,0.003954242286089869,0.005749698474542139,0.004894387819362662,0.005077350989958877,0.006459114874899982,0.00808898840774715,0.0019167436833009473,0.004943962402536911,0.0031717004260160397,0.002146554917021213,0.007258277052934861,0.0003890599129154946,0.0004648002616959715,0.0004233011775475477,0.0004927854454200662,0.005992184995741043,0.0007850257711964753,0.0002594973363013488
malware,0.001041844758463774,0.00019293430118789452,0.0014520395416983418,0.0014364987062840313,0.0003223562813042644,0.0028321743869886406,0.006646285309189072,0.00239889085142654,0.0013981120631879685,0.0029546308011520785,0.0022706952040423907,0.0034606151269384357,0.002906695911246369,0.0003097559016158458,0.009504306344649709,0.005943675672754534,0.002965284060145246,0.01376859671209024,0.004163369906453901,0.003441531934709849,0.0007575624954143364,0.004042502229622797,0.0005147861768048565,0.2941168390364248,0.004538949299550922,0.0015009723510197588,0.00323123550635426,0.004746073036957734,0.004615773627235343,0.007829230151393918,0.005263647959108194,0.0023697921902629893,0.0047941453600357925,0.002765072166270393,0.002211602035718826,0.003959060210691743,0.0004008496072462672,0.000478885118111001,0.00043612848595807953,0.0005077183377055228,0.006173766359248348,0.000808814430929702,0.00026736089194684425
malware,0.0010063697577275526,0.00018636485365640707,0.001402597335081373,0.0013875856678980157,0.0003113799921559113,0.003126558104632621,0.004730510181394146,0.0029792676703200576,0.0025080827513461585,0.0013430706319384105,0.0019496690003645537,0.00854266143541533,0.0031820853804958756,0.0002992086576540159,0.00918068301033368,0.006043465737813043,0.0026597216345926444,0.012191459066007024,0.0044947365814879195,0.003799253892081123,0.0007317673566815901,0.006182685981715512,0.0004972576152290638,0.003538638355350294,0.0034448835633688448,0.003106851371734447,0.00546211987700476,0.004584468399498599,0.005350326849634086,0.0060501147693208905,0.006779226403725964,0.0019075836179088283,0.0049203353420707845,0.2753476702347324,0.002136296590058149,0.0072235899463497484,0.00038720060628268457,0.0004625789940176156,0.00042127823285197997,0.0004904304373177003,0.005963548508306199,0.0007812741546077229,0.0002582572056619158
malware,0.0010027755800213827,0.0001856992648933485,0.001397588058884654,0.0013826300047983802,0.0003102679207553544,0.0025312558583710978,0.0030301813942552806,0.002638779936569194,0.004613769808520296,0.0025092636583313606,0.003885411793583647,0.005551403432797074,0.003170720789851248,0.0002981400553052516,0.008657829060829344,0.0042153173521245965,0.0026502226287548137,0.012810531857540627,0.005421564782595484,0.005205317051248646,0.0007291539018362989,0.007781816792023884,0.0004954816951746744,0.003274143192565183,0.00530489699385014,0.0030957554739782524,0.003110064174865975,0.32205071851406314,0.005331218539456821,0.00828919742278831,0.005488449590695106,0.0022809249831281272,0.0034607736817758375,0.003387213403681232,0.00212866695937937,0.008044590400336138,0.0003858177469745322,0.0004609269261818385,0.00041977366773465156,0.0004886789000415657,0.005942250120776534,0.0007784838897698383,0.00025733485849883757
benign,0.004504446455711024,0.0,0.0,0.008539773559048818,0.0,0.0,0.0,0.024447520000567532,0.0,0.0,0.0,0.0,0.0,0.0,0.056501703526833015,0.0,0.0,0.05456818843982823,0.03494205435330082,0.0584554321263217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464411875838958,0.043904152677879706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0010045694540464657,0.0001860314639360915,0.0014000882164139645,0.0013851034037336185,0.0003108229617584946,0.0037061459107015937,0.005396625977445302,0.002643500473128351,0.0028887646386084142,0.0023461690019460787,0.00462218039844924,0.0037075562580397873,0.004110626131849666,0.00029867340066357936,0.008018727155269087,0.0051277563496327835,0.0030634195791303747,0.011063317870925222,0.0025975607887367335,0.0030813716159611435,0.0007304582916428037,0.006171625720567541,0.0004963680667223929,0.005550769799422465,0.004063942977504895,0.23383752975538055,0.003375263445590981,0.004576267203792877,0.005044046958420685,0.006794203124223952,0.008035930046098243,0.002665839574794949,0.0052004470352266605,0.005332285859104623,0.0021324749503621593,0.0072106676029752405,0.0003865079397240394,0.00046175148240041057,0.0004205246045284523,0.0004895531020094396,0.005952880264105294,0.0007798765264241669,0.0002577952070829142
malware,0.001041844758463774,0.00019293430118789452,0.0014520395416983418,0.0014364987062840313,0.0003223562813042644,0.0022252798754910747,0.39457946467185645,0.002570240197957007,0.004194336189563906,0.0031284326129845537,0.0030275936053898544,0.005383179086348678,0.0021315770015806704,0.0003097559016158458,0.009674026100804168,0.004379550495713867,0.0021180600429608902,0.013309643488353898,0.0031837534578765124,0.0029498845154655846,0.0007575624954143364,0.006063753344434195,0.0005147861768048565,0.0036633769986743306,0.002917895978282735,0.002358670837316764,0.005116122885060912,0.0026696660832887247,0.0043080553854196535,0.005088999598406046,0.004386373299256828,0.0023697921902629893,0.0047941453600357925,0.0032678125601377376,0.002211602035718826,0.005278746947588991,0.0004008496072462672,0.000478885118111001,0.00043612848595807953,0.0005077183377055228,0.006173766359248348,0.000808814430929702,0.00026736089194684425
benign,0.01668782623662362,0.0016448581635544399,0.0,0.012246845736702698,0.006229351013548628,0.029319724475494885,0.0,0.05112925975514123,0.0028379954885449977,0.0256835703798275,0.0014339832630097815,0.0,0.02037547857925706,0.007042183380145133,0.004340828842382852,0.0,0.03129964159091801,0.0019563990231502566,0.0027839012255705398,0.006985886440404,0.0,0.0,0.0,0.002974481851296205,0.0036854034734490784,0.026202387280631394,0.00994783268586305,0.006743761072724652,0.004372411221581459,0.0,0.0,0.0,0.002554525389008527,0.009286560474064539,0.0,0.0,0.001139145544669972,0.0,0.0024788040836352,0.0,0.007017912269177208,0.004597022617973033,0.001519587213631097
benign,0.008182620692295306,0.0010245887028079016,0.0013165360118939065,0.014419931642482304,0.004083487700399532,0.054423279902680186,0.001449878526782405,0.05586270069979088,0.02576674391621556,0.004704969858556592,0.001503247273550866,0.00044823891863661095,0.012650134323382628,0.0010030344699471776,0.007650113930167623,0.000607783661793037,0.01124807967543881,0.0029723140130633765,0.0014591843695546962,0.007482520068716924,0.0001471858244655137,0.0008290464861736436,0.0,0.0027453319057271467,0.002141675812960966,0.03774421252669673,0.0027901889425263476,0.0008068447718878852,0.006855481278976837,0.0015211308660850644,0.0010794821120880128,0.0007162148296909851,0.011138568290111594,0.021423772056606064,0.00035807438438775047,0.000968623003059074,0.00015576108977504344,0.00012405594937287546,0.0,0.0,0.0004264863912380467,0.009533372081705611,0.002043177761487086
malware,0.0010185386786190586,0.00018861835853737933,0.0014195573995926351,0.0014043642128544608,0.00031514516739358854,0.0027688186117053397,0.006497607826456305,0.0025127438936496252,0.0031241972101225704,0.0025487079480028337,0.003946488399770571,0.005638668541172362,0.0030311179611352706,0.0003028266583511624,0.009125771773637738,0.0036699256270008584,0.0033130864227015806,0.012338876950722949,0.002394256041943224,0.003604869453981145,0.0007406158132315489,0.0059281071087969135,0.0005032704038049897,0.004093059669619203,0.005071329084383376,0.0020962794019683453,0.0036854448505062344,0.3288531482112524,0.003309180391279123,0.00727138566932513,0.007290025128371883,0.00501968980567496,0.0026363814020783287,0.00491494085177446,0.0021621284714373286,0.0038704959859060147,0.0003918825966851354,0.0004681724522282276,0.00042637228645357587,0.0004963606723517716,0.006035659131139407,0.0007907212423297025,0.00026138002556109254
malware,0.001025982323042584,0.00018999681182754288,0.0014299317533046398,0.0014146275323150294,0.000317448298945795,0.0027890535832890574,0.006200614789706299,0.0030373289160266605,0.002556961343333416,0.0022250230734046656,0.0034784137250718395,0.006058535293284017,0.003244099224695552,0.00030503976425872266,0.008523921516924347,0.004620932541914906,0.0035458801778898846,0.011977085940142565,0.0033764551100631734,0.0031470524969347364,0.0007460283526705127,0.0053079383721478385,0.0005069483848315792,0.003092229305823765,0.0063854889658724896,0.0038008788279781714,0.003712378674017851,0.32862744036829084,0.0030303312851155295,0.0065535233748985205,0.007775260733749649,0.0031116150805158374,0.004131008779708065,0.003960688023792914,0.002177929653932607,0.003898782192867569,0.0003947465377084129,0.0004715939317816617,0.0004294882836749175,0.0004999881559499575,0.006079768698480255,0.0007964999603004433,0.00026329023281245254
malware,0.0010130264428357925,0.00018759757367457934,0.0014118748881095722,0.0013967639254728072,0.00031343963131027987,0.003147238885841857,0.006462443382416554,0.0031655838685842102,0.003884111684863749,0.002703908884984846,0.0017172445389560915,0.42322858257591356,0.0037683922938347397,0.0003011877888832367,0.008746333627296031,0.004866752445026595,0.003089209040409885,0.01160271282761471,0.003333817973976988,0.0033463362227455357,0.0007366076699248237,0.0055684678187062076,0.0005005467515895688,0.0025443177591514443,0.007881068011096384,0.0014594541741424836,0.003665499568693513,0.003172669915377601,0.005684923357368268,0.007612666960194808,0.010236101924086529,0.0015361611431770914,0.004078843305039472,0.0021997537438218466,0.0021504272349713418,0.007271370757780806,0.00038976176483296093,0.0004656387468343287,0.00042406479963572735,0.0004936744149547988,0.0060029947101049785,0.0007864419331409069,0.0002599654613818684
malware,0.0,0.023998058847755806,0.0,0.0,0.060144243100268696,0.0,0.021755148471576374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04222105318488621,0.0,0.0,0.0,0.0,0.0,0.0,0.04190209041859015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027358121199523713,0.0,0.0,0.0,0.0,0.0,0.0,0.016627790856847968
malware,0.0010222469505072346,0.00018930507586215135,0.0014247256910960063,0.0014094771893575716,0.00031629254057584675,0.002778899261990675,0.3871571567805776,0.002690018381939469,0.002939598482370334,0.0030695846694150626,0.00371330314010573,0.006036477519157983,0.003232288183828942,0.00030392918259273215,0.009825105519662536,0.0027624652550331096,0.001662574315275611,0.011933480044729425,0.004325351388394034,0.0038591935772717234,0.0007433122300272947,0.004296998349964645,0.0005051026989644739,0.004364709185010345,0.004135456537181862,0.004207822974339372,0.003963067213118051,0.003783646894337398,0.00573666719860645,0.003840978505705086,0.005595021427407632,0.003100286384834348,0.0038219709349708885,0.004192909795819001,0.0021700002983964448,0.006905933506675887,0.00039330935371190167,0.0004698769635834275,0.00042792461273920783,0.0004981678107219844,0.006057633618267341,0.0007936000818042039,0.000262331651867747
benign,0.027026678734266146,0.0,0.0,0.017079547118097636,0.00613235419845877,0.11545275589312519,0.0,0.032596693334090036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04676434570105736,0.0,0.0,0.0,0.0,0.0,0.04079113095124286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.001047024844273414,0.000193893576768692,0.0014592591292269847,0.0014436410242767421,0.0003239590471528872,0.22912361199051018,0.0038669810210508657,0.002410818214267691,0.002207956962436686,0.0024453234408101767,0.004056862531523012,0.004637095222920614,0.0019474320648375301,0.000311296017969436,0.00852818041335489,0.004086945350723662,0.005747195986055282,0.012222731580928587,0.004430192099486244,0.0019763676244076447,0.0007613291206246002,0.006771002802258197,0.000517345710312898,0.0031556497950047373,0.004235694452004791,0.002154907477225384,0.0029766928709096343,0.0032791485825189245,0.0037109787223067988,0.005901118002550015,0.0066122737335907004,0.002778504019223822,0.003011238753565055,0.003789300265149918,0.002222598192515439,0.00663124131001507,0.00040284264444823744,0.0004812661503949587,0.00043829693088515506,0.0005102427296891425,0.00620446252511161,0.000812835882419719,0.0002686902189422294
malware,0.0010136359653645744,0.0001877104482676447,0.0014127243916523579,0.001397604336980312,0.00031362822314620663,0.0027554909649582624,0.005445331988072065,0.0020005190854856703,0.004080771130279684,0.0025364397990353107,0.003436555557501781,0.004489221548543483,0.003016527742309108,0.00030136900897281745,0.00858647170667361,0.006695810956443403,0.0024728542162222086,0.01183295734880511,0.0030975507469231775,0.0038266853281250304,0.0007370508755023959,0.006555080330224693,0.0005008479229202485,0.0025458486362628474,0.005046918354735321,0.23490488227096595,0.006287494360739878,0.0025973827055823513,0.005688343888870896,0.007617247385561952,0.006401413018861273,0.0011528140708950824,0.0037897762339542873,0.004646718748732376,0.002151721114174092,0.008987686025836309,0.00038999627853021304,0.00046591891455203887,0.0004243199529447741,0.0004939714513055538,0.006006606620279529,0.0007869151232330494,0.0002601218786269838
benign,0.0,0.0,0.0,0.0,0.10425002137379909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.00020665076693366914,4.677282833895433e-05,0.0005280242741213385,0.0002611864776680598,0.00010940781853322242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.509374706339169e-05,0.0,0.0,0.0,0.10208423618473413,0.0,0.03599522501187833,9.182747789242743e-05,0.0,0.00024959797538034567,0.031845016755642636,0.0,0.0,0.0,0.0,0.0,0.34819374252605506,0.0,0.0,0.0,0.0,0.0008042339936485775,0.0,9.717748349583418e-05,0.00011609553762900877,0.00010573009921952242,0.00012308554004045432,0.0014966986810951391,9.803995013593163e-05,6.48159763535303e-05
benign,0.010756054659746722,0.0012431484570509998,0.00252696570792038,0.013470644341764981,0.004428595208322343,0.05389671086205136,0.0033607590516093718,0.04171801517820781,0.022555879652356135,0.005249393500191555,0.0029174801972313962,0.0014599912539664845,0.010423545770884666,0.0011939603879873029,0.012429576425030809,0.001691705971180327,0.01855810796335218,0.006402884885421905,0.00294467852889026,0.008174235259163012,0.0,0.0021512333751031983,0.0,0.004681763741448084,0.0032454286858460478,0.03454046737964137,0.003655904946724013,0.00295226993594032,0.009382631032072583,0.001328729576499509,0.0019430851856020504,0.0024767435331081384,0.01246307012734729,0.01149678580820399,0.0,0.0010629049115835874,0.0004842797208261819,0.00027550333937648576,0.000200724306911222,0.0002920911346176505,0.0008287480155635258,0.001349405312185097,0.0026302045095366296
benign,0.010549606188434844,0.005187228872080233,0.0,0.008620911550108664,0.005942994092568119,0.030691419470401247,0.0013435483616650492,0.03323546464051817,0.01802767538008524,0.009345666071884973,0.02713327950863639,0.0014768579203640673,0.015257737041005586,0.00237945507322006,0.022163545733633855,0.0048060625392394455,0.03091361458426956,0.006169704916237111,0.004232885444224089,0.0037766930019856298,0.0,0.0012938887777711923,0.0,0.0005025178662077021,0.0018678692782593757,0.021001134521809715,0.00051711280817249,0.006835867073124099,0.00886425885420374,0.002255320395748925,0.0,0.0015170047393726262,0.012083936608575966,0.009654765046122275,0.0,0.0,0.0007698026305430096,0.0,0.0,0.0,0.005532926478252736,0.0031065390375613496,0.005647919459689452
