class,t,i,1,r,e,2,0,a,s,function,return,var,new
malware,0.012857768687735955,0.03298334939287985,0.010896008917596128,0.012748574470911343,0.036456828071021755,0.012422792559461849,0.005953535121101987,0.03611011127654741,0.02958289786664341,0.010075735493037816,0.03056340010606945,0.010973686460399904,0.012314793356085214
malware,0.010451234441368265,0.007819581941627487,0.05904432639838188,0.01151386404978327,0.004938892929407582,0.07517155046081965,0.03145504117459232,0.025927188631360603,0.005009581635171344,0.0030029643038073494,0.004140496271053972,0.0009291445755240561,0.0005561047504827548
malware,0.008460523119202881,0.040693742757449164,0.005377251154138349,0.020971680947819527,0.010795008831419428,0.008174305060771435,0.011752432966331196,0.08910287198109103,0.0036498380484819796,0.003977952714134411,0.007541618207991164,0.018954549340690744,0.012154860974837355
malware,0.00435316282513315,0.20610281195295174,0.019126579279522313,0.0030025695441852013,0.0020929312105850955,0.028892677329850455,0.012006238171782665,0.00797317971242767,0.001306391770984834,0.0009788860978709605,0.0013496911145039385,0.0003028762968442739,0.00018127528473028788
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425002137379909,0.0
malware,0.005664872001553233,0.00817413441475718,0.0018002101689941431,0.014041908112887858,0.0072279624349504,0.005473230345038264,0.00524601355598552,0.002386407353928351,0.007331413819124671,0.002663498773811736,0.0025248026174579112,0.07614784169912281,0.010851296174637407
malware,0.012594135469182494,0.012115149425504198,0.04329679466201203,0.0073787882702169945,0.008278070627022866,0.07632703477658809,0.03816958896622153,0.026527287370117433,0.006914807409953557,0.0029607433645622546,0.004082281912234233,0.00091608103140421,0.0005482860545181467
malware,0.0,0.02724711471585727,0.045005254224853575,0.018722544150517145,0.008031069372167111,0.02736615172519132,0.015300872871624432,0.003977345589880585,0.012219023031874452,0.01553707618056846,0.02104002181214926,0.012086958999860764,0.0226068670304946
benign,0.05753493823768411,0.03413319206212388,0.02126693983140589,0.003173458030025949,0.02805890259773646,0.011304137708393556,0.03897144344058636,0.017534540353017974,0.002285824759935517,0.00932443711541873,0.012149203004081673,0.0029848736726207636,0.0009093763719459886
benign,0.05904526246696913,0.04158283266861097,0.004837351405225662,0.020365639261634597,0.05495141632849008,0.0009165773020278519,0.012030790528697714,0.03350132746221998,0.006220645306722577,0.013613268255669074,0.010403723002804125,0.003988729660964337,0.003556554896055144
benign,0.07242553313386833,0.012085787695859548,0.0065759237029621555,0.028944012525374065,0.0499766659569174,0.004284207530432674,0.009752586176825038,0.030977272997532793,0.011158608667792325,0.014333490990662986,0.0164692173004912,0.005381027762345841,0.0014156540670258672
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.010143845193092726,0.012468619104401812,0.045488009546988686,0.007822654692646869,0.00671108392172442,0.09201750151887426,0.030268953649155203,0.027063841185121694,0.0072933614982641625,0.0029146418242836035,0.00401871696896415,0.0009018167938909956,0.0005397487284097326
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425002137379909,0.0
benign,0.08595656474579037,0.008703939423121072,0.0,0.04037048582455259,0.046178648889960885,0.0,0.00628428707227432,0.03811622856968894,0.007806598048142011,0.012762598291181234,0.020163354236643043,0.005791667854099949,0.0
malware,0.02961183091721008,0.05697123986042884,0.0,0.0,0.0,0.0,0.013711171794053062,0.024948804154705486,0.0,0.0,0.0,0.052125010686899544,0.014180671137310247
malware,0.0,0.026111818269363214,0.04313003529881801,0.013456828608184196,0.011544662222490221,0.026225895403308348,0.014663336501973415,0.01143486857090668,0.015613196096284022,0.014889698006378106,0.020163354236643043,0.011583335708199898,0.02166491423755732
benign,0.0,0.0,0.10351208471716322,0.0,0.0,0.0,0.0,0.0,0.1405187648665562,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.10351208471716322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052125010686899544,0.0
malware,0.0,0.026857870219916452,0.04436232202164138,0.013841309425560888,0.011874509714561372,0.02697520670054573,0.015082288973458369,0.003920526367168005,0.01605928741332071,0.015315117949417482,0.0207394500719757,0.01191428815700561,0.022283911787201818
malware,0.010800824889523398,0.008202665424930854,0.05455610747745775,0.009581825605827491,0.007736736986799731,0.0757942107990901,0.03079629685679981,0.02538421085897609,0.01079027164769367,0.0029400749990155725,0.004053784307262266,0.000909686050382191,0.0005444585776977756
malware,0.008669623500475955,0.004169948164689183,0.055101489963508936,0.010437996334865309,0.010008300329763386,0.07419036570365556,0.030967437435998172,0.028174124843906957,0.00961725386919396,0.0032027813202203854,0.004416004578063267,0.0009909697849220444,0.0005931079182905426
malware,0.007795251215812569,0.006427524497074022,0.06016086975014615,0.005520750198229414,0.007104407521532444,0.08284693112019458,0.029906761041387533,0.02627087753726253,0.006245278438513609,0.002879765768266535,0.003970629757369707,0.0008910258237076846,0.0005332901966167956
benign,0.0,0.0,0.0,0.16148194329821036,0.0,0.0,0.0,0.0,0.0,0.0765755897470874,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10210078632944987,0.0,0.03475000712459969,0.0
malware,0.012638559227451216,0.009947359340709797,0.047465858953196535,0.010252821796711768,0.006841281317031243,0.06494031242723972,0.03990023537951949,0.028556920452211393,0.006939198265015121,0.0029711869037670597,0.004096681495698903,0.0009193123577936427,0.0005502200441284399
benign,0.0584809228411172,0.007032093632937421,0.012161815894161751,0.023662700602113992,0.08577341120551152,0.0012463791874839612,0.006271842939457936,0.008876175207515682,0.0031535564392494463,0.017084190979878247,0.018398561648010126,0.008807922597918339,0.0024710872476897063
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.07541144486729184,0.0,0.0,0.0765755897470874,0.0,0.0,0.0
malware,0.0,0.0,0.0016831233287343615,0.3030083944164793,0.0,0.004093798306857889,0.0004904809422262884,0.0,0.0,0.002241236773085485,0.0028327053756844857,0.0011865856091326727,0.000507276040684269
benign,0.05699151137108966,0.014735299936238164,0.004724617974642305,0.02501518347081544,0.04292123382303419,0.0028293497115602366,0.014811099821791759,0.04175387693941029,0.01049517745891291,0.013451037203153665,0.021284470198348508,0.006776972343801601,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531511794941748,0.0,0.0,0.0
malware,0.004653287715561584,0.026857870219916452,0.04436232202164138,0.013841309425560888,0.00791633980970758,0.02697520670054573,0.015082288973458369,0.011761579101504015,0.008029643706660355,0.015315117949417482,0.0207394500719757,0.01191428815700561,0.022283911787201818
malware,0.031021918103743894,0.05222363653872643,0.029574881347760918,0.015379232695067652,0.026387799365691935,0.007493112972373813,0.014364084736627017,0.0261368424477867,0.03345684877775148,0.0,0.0,0.012410716830214176,0.0
malware,0.0,0.0,0.0016969194215928397,0.0,0.0,0.004127354030684593,0.0004945012778183072,0.0,0.2635302737825251,0.0022596075663074973,0.00285592427220649,0.0011963117206829402,0.0005114340410177467
malware,0.002959389522313545,0.0030366257466491442,0.01630111570349027,0.002543022729105675,0.1884625900790772,0.023636664058220968,0.012606637664065747,0.009142354036097408,0.002042671324528982,0.001020389445448772,0.0014069160557609196,0.00031571781154996696,0.00018896109328941577
malware,0.0,0.0,0.023002685492702936,0.03588487628849119,0.0,0.01748393026887223,0.008379049429699094,0.015246491427875574,0.015613196096284022,0.008508398860787489,0.0,0.03475000712459969,0.05199579417013757
benign,0.009945958476009492,0.027507106268489494,0.012642697370035202,0.0579362697329457,0.08248705221565533,0.0,0.008634898267247157,0.0031424066301728283,0.025743895853414876,0.019290034058426598,0.0044328595573688515,0.00358110760444348,0.0023814867558841634
malware,0.00702237449612113,0.008833848966749745,0.0549317862512309,0.005891546853334375,0.005513868524174435,0.08246152186512873,0.033516197718796374,0.027307148826045808,0.0060588522164684265,0.002793802611004847,0.0038521034959556858,0.0008644280379253656,0.0005173710862700256
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.003115171692426165,0.004307747664282276,0.01880912956008226,0.21775449138120898,0.0023185932497051492,0.025771292315026253,0.009826476378403838,0.007873860486362521,0.0035276677372357208,0.0010069712937453216,0.001388415067579963,0.00031156611289240614,0.00018647624926528716
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.01885286121682296,0.0,0.10538907364991715,0.01914389743677185,0.0,0.03909375801517466,0.0
benign,0.05537309073513183,0.015701873592994818,0.005909348318772401,0.04916671917738089,0.0663461083005147,0.0027947671600100235,0.0071273741105147385,0.012272627733570634,0.013726539669806314,0.011997570991138972,0.01952257780324259,0.00578615722816836,0.0027704704790939144
benign,0.0,0.0,0.0,0.16148194329821036,0.0,0.0,0.0,0.0,0.0,0.0765755897470874,0.0,0.0,0.0
benign,0.03994803604868907,0.014780274492092387,0.007812232808842507,0.03046829118834158,0.05750548729693243,0.0029689692909405678,0.0071142872516313065,0.025890268462430224,0.02121037960249905,0.018782691824757287,0.013695863255078293,0.005900944606064099,0.011772632642295298
benign,0.04919882324265633,0.0065279545673408036,0.00628979681441096,0.05410766502874062,0.04738121787147029,0.0024586776940601577,0.027231910646522053,0.007623245713937787,0.042448376886772186,0.003855368233794331,0.010837802902195635,0.002805339116829663,0.0008124342839083995
malware,0.011355729654489739,0.007474208532148004,0.04710274680707611,0.008296320022660349,0.005592276746307191,0.07218136349534408,0.04068066934125469,0.027695461492838202,0.006187982306050182,0.0030911247237356385,0.00426205212488308,0.0009564222144385238,0.0005724307615061017
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.060329155893833475,0.0,0.0,0.0,0.0,0.06255001282427945,0.0
benign,0.0,0.0,0.03450402823905441,0.0,0.03078576592664059,0.0,0.033516197718796374,0.05336271999756451,0.007806598048142011,0.025525196582362467,0.008065341694657216,0.008687501781149923,0.0
malware,0.027919726293369505,0.06266836384647172,0.0354898576173131,0.018455079234081184,0.00791633980970758,0.008991735566848576,0.021546127104940527,0.00784105273433601,0.01605928741332071,0.0,0.0,0.020850004274759817,0.0
benign,0.05128517099278512,0.03266755136677781,0.005285723474918973,0.02473765939887478,0.062488554668117285,0.0,0.019574885688956604,0.013429888193915933,0.0113610916275088,0.013359996509066314,0.012355417064155735,0.0051015967906327215,0.003982656574733941
benign,0.08460610462651177,0.025910989232965392,0.007811627928379323,0.013219963974137286,0.04725367963632812,0.0023636201607482774,0.012545867279578878,0.011028187909916916,0.00669482372228521,0.01766064806638035,0.02399494316384986,0.004770435345474262,0.003099940239844572
malware,0.008239379597537375,0.00898281775202377,0.0520178773114918,0.008169406912219748,0.005139613535813522,0.08650565161698336,0.032046684833992485,0.024990876337091163,0.008530650143669516,0.0028409156398582175,0.003917063082734027,0.0008790052392394527,0.0005260957251615943
malware,0.015080099078208837,0.0,0.0038337809154504895,0.0059808127147485315,0.002565480493886716,0.005827976756290744,0.0055860329531327284,0.002541081904645929,0.01040879739752268,0.00283613295359583,0.0026884472315524053,0.07722223805466599,0.011554620926697238
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425002137379909,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425002137379909,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.009048059446925301,0.010335928064956274,0.044927120102935425,0.006167713112084424,0.008658496666867667,0.07758494056812054,0.03901494890703641,0.025252001427418923,0.008782422804159763,0.0029247621083956996,0.004032670847328608,0.0009049481022031171,0.0005416228559389331
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31197476502082544
malware,0.030300478147842872,0.03643509525957658,0.02407257784120075,0.03004315224152751,0.0451047268227525,0.014637709062311636,0.017537545317974846,0.012764504451244668,0.013071513010842438,0.0,0.0,0.016970933712013806,0.0
malware,0.008261271668931798,0.008514723348705396,0.04763056072130337,0.005850795047036608,0.008533011207927555,0.06784525115203682,0.04371677963321267,0.0258527463342238,0.006618637475598662,0.003051925678325947,0.004208004362429852,0.0009442936718641222,0.000565171675762365
benign,0.048256317050268276,0.02321050512832286,0.007667561830900979,0.04784650171798825,0.041047687902187456,0.0,0.011172065906265457,0.0,0.031226392192568043,0.017016797721574977,0.010753788926209621,0.003861111902733299,0.023109241853394476
malware,0.009982052680156301,0.01111858068243853,0.05242386225998267,0.008334551912165696,0.0040220113549320775,0.08020048013656875,0.034300044278348873,0.025230484201613453,0.007252581412467417,0.002717198345864392,0.0037464813033246426,0.0008407259788209603,0.0005031851048722991
malware,0.008267262438814997,0.011133973272215788,0.053244794846053496,0.008743523156586686,0.006094644015933925,0.07455076865915064,0.03776952230239997,0.022753647105560503,0.005706345781382993,0.0028505295675734735,0.003930318795365953,0.0008819798762588755,0.0005278760829455591
malware,0.023490154333363763,0.025609667918029308,0.010948393575853803,0.027948797878536408,0.022645298974884667,0.01966942155248126,0.007976210514809715,0.0870809221938278,0.022969413487802456,0.00809934122324963,0.0111673961926023,0.0020048081033422903,0.0
malware,0.024128158525134138,0.04642101025664572,0.0,0.0,0.0,0.0,0.011172065906265457,0.020328655237167433,0.0,0.0,0.0,0.061777790443732786,0.011554620926697238
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531511794941748,0.0,0.0,0.0
benign,0.0,0.0,0.20702416943432644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.009615649891935377,0.009828064440867335,0.04659953629333547,0.007746366283677988,0.00920164959430955,0.07780671551387422,0.0370100448979698,0.028355098448890368,0.004148155420414943,0.0031082342701769794,0.004285642819301251,0.0009617160643339399,0.0005755991974553975
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.05289028093499838,0.014700829540715186,0.020177474516974766,0.019374847528582158,0.043699565322373846,0.021851449299983144,0.02358350520942249,0.01011197569344838,0.007367399584260805,0.01273731580645227,0.020620305053733367,0.0027742180806683194,0.0018334491605159445
malware,0.012042839686400578,0.00882653011922137,0.04191510472702032,0.00909757427032171,0.008292644695028188,0.0770154815716872,0.03956445522967072,0.02657399034083947,0.007421765749994166,0.002965955940908315,0.004089469028276898,0.0009176938501214709,0.0005492513468676504
malware,0.007613058366027299,0.00993905603575094,0.052533679055121234,0.008087576459008866,0.0032379019255064398,0.07302970539685864,0.039782999295599704,0.023824233683625275,0.008445201227372327,0.0028124590558195705,0.003877827058533019,0.0008702005123021626,0.0005208259850097253
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425002137379909,0.0
benign,0.0,0.0,0.011501342746351468,0.0,0.0,0.01748393026887223,0.12987526616033596,0.0,0.0,0.0,0.0,0.0028958339270499745,0.0
benign,0.09071511174663961,0.01632592922210385,0.019642930649183973,0.026479451162361924,0.04314363321972675,0.006970913747771724,0.016803528775639613,0.011631447903651705,0.010963511144044983,0.00807071476175994,0.011634058080576689,0.0020334406443580223,0.0029910302121144996
malware,0.005349582592707661,0.008576874614024415,0.043822634405806325,0.0076615520542946515,0.006067267737367124,0.07752910684919621,0.040733189198391216,0.028044641166603247,0.009744001943301342,0.0030742025080947497,0.004238719722739559,0.0009511863264032763,0.0005692970164613602
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425002137379909,0.0
malware,0.009229020635863809,0.007311309115421701,0.04278499501642746,0.011842009175202093,0.006003224355694916,0.08864352646318222,0.037202979467863974,0.025156710855994698,0.006089146477550769,0.0028077716240598716,0.003871364013435464,0.0008687501781149924,0.0005199579417013758
benign,0.06815714986253538,0.01448300725995911,0.004267206490526404,0.01997090866523776,0.0783969816882659,0.0,0.010739418756866048,0.010627785405065048,0.012112173361389604,0.017792704176087765,0.014327190368273032,0.005469707554902638,0.002533211708476409
malware,0.0,0.0,0.0002860239975605505,0.31957272116656055,0.0,0.0006956855370869305,8.335058841369642e-05,0.0,0.0,0.0003808678130554223,0.00048137988561645727,0.00020164414192224195,8.620468776480393e-05
benign,0.0497368669901167,0.026953815444209907,0.004594428646399126,0.01338535835002237,0.06642998353214405,0.001641605744137283,0.01815195818220663,0.019182469203546795,0.00932882543689201,0.014800934361206766,0.020322458094049027,0.005428040756279941,0.003284256346482514
malware,0.006145851699798318,0.0029560548984184773,0.0019530582022106269,0.009140487356502474,0.010455543144896804,0.0029689692909405678,0.0056914298013050445,0.002589026846243022,0.010605189801249524,0.002889644896116506,0.0027391726510156583,0.07671227987883328,0.011772632642295298
benign,0.04412705431838178,0.03732212768343538,0.0056904549190063556,0.01648637641002671,0.06926797333494134,0.002059625293453535,0.01214084779931531,0.017242105489115832,0.010115879669712816,0.01583631306287933,0.018812092800888955,0.004844078218285167,0.005104299165916646
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.10054859315638912,0.0,0.0,0.0,0.0,0.03475000712459969,0.0
malware,0.00365340771056488,0.20938780364287482,0.0171094354904402,0.0024784713847423078,0.0024534110980498703,0.023036677898537673,0.014245373292522663,0.009396302863460508,0.0013272138358116287,0.0009944881785336028,0.0013712033105438479,0.0003077037230631614,0.0001841645602248084
benign,0.0858516764133483,0.02953795493400578,0.005736019981142166,0.01736188027308147,0.06895031129162187,0.002305206092774874,0.015178354508321161,0.009019707795038747,0.010758188240101945,0.009871910423446172,0.01416623328483232,0.0010092995699883733,0.0030601346377838925
malware,0.1681187819815798,0.0,0.0009275276408347959,0.14527587013566595,0.0,0.002255991002435127,0.00027029191708706756,0.0,0.0,0.0012350901572110871,0.0015610338763852678,0.0006538979835274137,0.00027954728048461063
malware,0.003033575227839915,0.0029182008776005458,0.01638840922180931,0.212050793993459,0.002741689282174628,0.029675867674057874,0.012729522125445073,0.00894555492392234,0.0027809301545185746,0.0009805954449568818,0.0013520479674396266,0.000303405184440626,0.0001815918306291184
malware,0.01183340853096923,0.005991239373467659,0.05185500228660949,0.008027783032033402,0.00370841922252076,0.07100548353935875,0.03777781750522077,0.028860471345309405,0.007522993147731499,0.0032211529147914398,0.004441335388262482,0.0009966541240324961,0.0005965100669614253
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531511794941748,0.0,0.0,0.0
benign,0.03150412408463111,0.05357658049050691,0.010726640903332975,0.01729167613901389,0.04593938127913208,0.0038047931155058747,0.0052097716661341515,0.0412366244836842,0.010678455361189073,0.010051372747458797,0.023067713033423747,0.006841970314688024,0.004849348679080188
malware,0.00323258165879643,0.2065165872231949,0.01800735624384976,0.002450981042471377,0.0024261987157597666,0.027374139510283318,0.01276667776504065,0.008170624127723163,0.0032812321042978683,0.0009834576616672055,0.0013559944005027895,0.00030429078042556654,0.00018212187099873056
malware,0.021243270005824624,0.047682450752750224,0.027003152534912145,0.035104770282219644,0.036139812174752,0.02052461379389349,0.013115033889963799,0.02386407353928351,0.012219023031874452,0.0,0.0,0.013597828874843359,0.0
benign,0.03902297865393133,0.007239506241654777,0.015775505809765257,0.03734570356985968,0.07182269008359501,0.013757164239342812,0.013284386063936258,0.000575714431805252,0.0006214295483822187,0.017314440930482473,0.03010115846307617,0.004740383679194153,0.0024144326251080185
benign,0.05864417394954325,0.033112442736883296,0.007697571857636403,0.018960697843234092,0.05964365610053657,0.0006158722990992176,0.018004297991799617,0.01127822653568878,0.009899560734238793,0.016184273371204382,0.010795878119658583,0.005712329938290361,0.0024420725246248566
benign,0.02014825608799861,0.0,0.004268539575965493,0.0,0.031420523986983695,0.006488881336901035,0.01710362667093217,0.127316062438961,0.0,0.011052146973806428,0.00897996807240185,0.010747424883896812,0.0
malware,0.002910036987099264,0.0035458573945293705,0.018865216154527666,0.0023082588678719766,0.002310307627609717,0.025866636562167138,0.011408282904283579,0.008662985599876891,0.18797209403828782,0.0010033728257509964,0.0013834534890180337,0.0003104527140375196,0.0001858098660040652
malware,0.0,0.026857870219916452,0.04436232202164138,0.018455079234081184,0.011874509714561372,0.02697520670054573,0.015082288973458369,0.00784105273433601,0.008029643706660355,0.015315117949417482,0.0207394500719757,0.01191428815700561,0.022283911787201818
benign,0.039116123949019636,0.0071941830709730875,0.015538136626333528,0.03737962395342848,0.0722702825345199,0.013422730967766312,0.013124477789516214,0.0007296628683459992,0.0006071101813826341,0.01747536099692581,0.029978491100245263,0.004752417403308868,0.002462481181791211
benign,0.0,0.0,0.06900805647810881,0.0,0.0,0.0,0.0,0.0,0.0,0.051050393164724935,0.0,0.03475000712459969,0.0
benign,0.045602219612503526,0.03133418192323586,0.008280966777373057,0.0,0.10528731946911082,0.006294214896794004,0.009049373384075021,0.027443684570176038,0.011241501189324496,0.009189070769650488,0.011614092040306391,0.0020850004274759817,0.0
benign,0.08905028722408409,0.05025364171746498,0.0075745793670550345,0.00796715462629014,0.043141832215607905,0.0037108202670069618,0.010105222772403725,0.013469938647299172,0.010731593348066571,0.012140465210505814,0.014383315107674658,0.0035061479651671557,0.006479847809152936
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.007677141348906317,0.004747603321702403,0.0449597943721012,0.0076119434551344956,0.008396117979992889,0.08371093886308524,0.03884832008315034,0.026334848829966902,0.008043161625358437,0.00283613295359583,0.003910468700439863,0.0008775254324393863,0.0005252100421226018
malware,0.034652142562692646,0.04000108330625854,0.030833386937027342,0.04122943233145796,0.02358058666721407,0.013391946588923412,0.01283599061570925,0.02919540911720855,0.02391808763686063,0.0,0.0,0.008872342244578646,0.0
malware,0.010718724902390486,0.0068740435663405906,0.05563538008564166,0.008265986128610403,0.008104479512680523,0.07709550239217518,0.0308814691961122,0.027594198379518865,0.007192916665929751,0.0030798226223691465,0.004246468753311295,0.0009529252410767741,0.0005703377788314907
benign,0.0,0.01487936013114552,0.0057827980288918,0.0,0.021670427412048686,0.0026372408785449736,0.013902668606819166,0.08509075383490335,0.0,0.030801354535141306,0.026764318249309423,0.008153632956609985,0.020043071495751356
benign,0.03257301400893109,0.05483481836566275,0.0051756042358581614,0.0,0.0,0.007867768620992505,0.02450871958186985,0.0068609211425440094,0.007025938243327811,0.0038287794873543704,0.0,0.04300313381669212,0.007799369125520636
benign,0.0,0.0,0.0,0.16148194329821036,0.0,0.0,0.0,0.0,0.0,0.0765755897470874,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.04433150293436246,0.0,0.0060329155893833475,0.0,0.03372450356797349,0.04900837743813594,0.011614092040306391,0.03336000683961571,0.0
benign,0.03900745470197197,0.01721280044124141,0.008142677725498667,0.02476695153200414,0.04426088034673904,0.0004149119905599211,0.012460867180884084,0.05053352597189083,0.04094218462163338,0.008177485523420014,0.013972127866551855,0.003344430481339193,0.0006855081630868499
malware,0.21651474017701253,0.002211824606346061,0.01863217524908938,0.003419617622785631,0.002607735466727203,0.024806611652070487,0.01215455052566939,0.00968600631888566,0.0024797429094098153,0.0009909782202564253,0.0013663637694478106,0.0003066177099229385,0.00018351456765930906
benign,0.0,0.07563423222850035,0.02141629338975791,0.07795680021292914,0.0,0.0,0.0052007893011925405,0.04731669753478627,0.02907284790342542,0.01056215030994309,0.0,0.0,0.010757750517959498
benign,0.0,0.0,0.03450402823905441,0.0,0.0,0.0,0.02513714828909728,0.0,0.0,0.025525196582362467,0.0483920501679433,0.03475000712459969,0.0
benign,0.07317622835830544,0.025178076345553423,0.0067062940876916844,0.04429374296610566,0.043711384098616746,0.0013239829400071527,0.006345094225266457,0.016856449083911238,0.012769058986611756,0.013014950886757809,0.014780239134171995,0.007543543826795726,0.00196870907669852
malware,0.03257301400893109,0.043867854692530205,0.024842900332119174,0.038755666391570485,0.027707189333976534,0.01888264469038201,0.015082288973458369,0.016466210742105622,0.03934525416263574,0.0,0.0,0.006255001282427945,0.0
malware,0.007835432923110572,0.008614208088862091,0.056558149381542785,0.007768890742869228,0.006664959633602603,0.07786657604281241,0.03265237818996142,0.024520130543799895,0.008691882362879766,0.0028946099217112076,0.003991096921067488,0.0008956187403247345,0.0005360391151560574
malware,0.007587723729201918,0.008341878715004556,0.04374720385717048,0.00806066272703213,0.007837308131074893,0.08692509757635646,0.03889775026432691,0.024201585394664393,0.006079014786240369,0.0028030997910747472,0.003864922475975505,0.0008673046703311072,0.000519092787056282
benign,0.06545773150120122,0.0014992431542218115,0.003962185060944047,0.032450916835047056,0.07423935898098975,0.001505793037510527,0.007938046828135982,0.024948804154705486,0.0013446771757565186,0.01685395755199053,0.018060190971768312,0.0069832550202544846,0.004478106674940079
benign,0.061850517802882345,0.02389116510276048,0.00667819901401053,0.03551655644388791,0.0670335225822013,0.0013843581151306461,0.007850751591756189,0.009657601608273093,0.01133215845698034,0.01100353049151696,0.02767287326319338,0.004585778066296148,0.0020584845199321327
malware,0.010235512719996832,0.011004611026644757,0.045537663886663304,0.009551612172907082,0.00870651051160076,0.07038817028762241,0.035963313818412744,0.028407510830496453,0.011428513223897362,0.0031139796200294325,0.004293564525067058,0.0009634937280388087,0.0005766631516096588
benign,0.0,0.0,0.10351208471716322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052125010686899544,0.0
malware,0.0029345057665703684,0.002822899272363591,0.0018650826075164544,0.005819169127863437,0.007488429549723388,0.005670463870985589,0.005435059089534547,0.0024724040153311744,0.0050637392744704935,0.0027594807116067535,0.0026157864955645028,0.08170947621189659,0.01124233387462434
malware,0.007561592537787575,0.007274006517894039,0.042883577954253335,0.006343933486715407,0.008411111047814305,0.09553719039776612,0.034204476779093086,0.02597348718248803,0.007527790974994082,0.003008326740064148,0.00414789001439514,0.0009308037622660632,0.0005570977946800454
benign,0.04882308587468418,0.016823721837978985,0.018062511427155998,0.03106811437057291,0.046178648889960885,0.01056076324965437,0.01838892056048056,0.02148834362318034,0.010059508894250108,0.012163013136561983,0.014290269848251713,0.0047810412486865355,0.0006979301230890949
benign,0.07327206533932913,0.025305829798469553,0.006652785148840934,0.04438192944771109,0.04393317547670698,0.0011976307414618612,0.006122197638274855,0.016941978635288377,0.012833849137918029,0.013016231322760733,0.01485523400504306,0.007493659041668433,0.0019786982982293367
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425002137379909,0.0
malware,0.007602319248044958,0.011813605392961455,0.05537989451654334,0.008697411667767165,0.010446157558590794,0.07571138206197454,0.030597821436279992,0.0226644432715996,0.010091114173540841,0.003024529577084242,0.004170230535118992,0.0009358170679874245,0.000560098321401841
malware,0.27554565486316795,0.0,0.0002484091305907445,0.0,0.04016112876823093,0.0006041962943886733,7.238919593692521e-05,0.0,0.0,0.00033078008530059355,0.0004180738675416268,0.00017512602582591641,7.486795416866461e-05
malware,0.0059331537356887235,0.006278251387169298,0.05090758264778519,0.008235873246538962,0.009084324371795585,0.08541329869055615,0.0315931371939474,0.028493442996357633,0.007678621030959355,0.003068602867824996,0.004230998921787393,0.0009494537465737623,0.000568260045575274
benign,0.07923165569739996,0.0,0.033571486935296185,0.0,0.02995371819889355,0.0,0.016305177268603643,0.0,0.0,0.0413922106741013,0.007847359486693508,0.005635136290475627,0.008431750405968256
benign,0.05603442657777168,0.014146148817512796,0.008124583810789442,0.035260146958004036,0.06744889702133561,0.00167152357837551,0.007254095906384521,0.00979842382116052,0.014014559611949246,0.01595230639169186,0.02064765551574093,0.005321703658208097,0.008008794498911719
malware,0.0,0.026111818269363214,0.04313003529881801,0.017942438144245596,0.015392882963320295,0.026225895403308348,0.014663336501973415,0.007623245713937787,0.011709897072213017,0.014889698006378106,0.020163354236643043,0.011583335708199898,0.02166491423755732
